Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-23693-80-6,172.16.0.1,23693,192.168.10.50,80,6,7/7/2017 4:03,66763,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,174153.3484,119.8268502,9537.571429,21598.32176,58102,74,8206,4103,5453.207497,7959,247,66527,16631.75,27893.61034,58102,189,0,0,0,0,72,112,44.93506883,74.89178138,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23693-80-6,172.16.0.1,23693,192.168.10.50,80,6,7/7/2017 4:03,6046865,5,0,30,0,6,6,6,0,0,0,0,0,4.961248515,0.826874752,1511716.25,3022098.536,6044864,5,6046865,1511716.25,3022098.536,6044864,5,0,0,0,0,0,0,0,0,0,100,0,0.826874752,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2001,0,2001,2001,6044864,0,6044864,6044864,DDoS
172.16.0.1-192.168.10.50-23694-80-6,172.16.0.1,23694,192.168.10.50,80,6,7/7/2017 4:03,70420,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,165109.3439,99.40357853,11736.66667,24713.13862,61803,129,8297,4148.5,5456.74303,8007,290,70184,23394.66667,33502.17981,61803,191,0,0,0,0,72,92,42.60153366,56.80204487,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23694-80-6,172.16.0.1,23694,192.168.10.50,80,6,7/7/2017 4:03,6041570,4,0,24,0,6,6,6,0,0,0,0,0,3.972477353,0.662079559,2013856.667,3487531.355,6040911,319,6041570,2013856.667,3487531.355,6040911,319,0,0,0,0,0,0,0,0,0,80,0,0.662079559,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,659,0,659,659,6040911,0,6040911,6040911,DDoS
172.16.0.1-192.168.10.50-23695-80-6,172.16.0.1,23695,192.168.10.50,80,6,7/7/2017 4:03,127722,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,91033.65121,70.46554235,15965.25,42102.4888,119993,19,7345,3672.5,4729.837259,7017,328,127703,25540.6,52895.70311,119993,46,0,0,0,0,72,132,23.48851412,46.97702823,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23695-80-6,172.16.0.1,23695,192.168.10.50,80,6,7/7/2017 4:03,5988506,4,0,24,0,6,6,6,0,0,0,0,0,4.007677374,0.667946229,1996168.667,3456884.45,5987835,211,5988506,1996168.667,3456884.45,5987835,211,0,0,0,0,0,0,0,0,0,80,0,0.667946229,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,671,0,671,671,5987835,0,5987835,5987835,DDoS
172.16.0.1-192.168.10.50-23696-80-6,172.16.0.1,23696,192.168.10.50,80,6,7/7/2017 4:03,182497,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,63710.63634,49.31587917,22812.125,61313.99381,174437,15,7552,3776,4716.402231,7111,441,182482,36496.4,77178.09794,174437,16,0,0,0,0,72,132,16.43862639,32.87725278,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23696-80-6,172.16.0.1,23696,192.168.10.50,80,6,7/7/2017 4:03,5931837,5,0,30,0,6,6,6,0,0,0,0,0,5.05745522,0.842909203,1482959.25,2964281.391,5929381,3,5931837,1482959.25,2964281.391,5929381,3,0,0,0,0,0,0,0,0,0,100,0,0.842909203,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2456,0,2456,2456,5929381,0,5929381,5929381,DDoS
172.16.0.1-192.168.10.50-23697-80-6,172.16.0.1,23697,192.168.10.50,80,6,7/7/2017 4:03,182496,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,63710.98545,38.35700509,30416,70691.83687,174608,98,7591,3795.5,4694.48192,7115,476,182398,60799.33333,98630.47132,174608,199,0,0,0,0,72,92,16.43871647,21.91828862,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23697-80-6,172.16.0.1,23697,192.168.10.50,80,6,7/7/2017 4:03,5931383,4,0,24,0,6,6,6,0,0,0,0,0,4.046273862,0.674378977,1977127.667,3423084.373,5929765,356,5931383,1977127.667,3423084.373,5929765,356,0,0,0,0,0,0,0,0,0,80,0,0.674378977,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1618,0,1618,1618,5929765,0,5929765,5929765,DDoS
172.16.0.1-192.168.10.50-23698-80-6,172.16.0.1,23698,192.168.10.50,80,6,7/7/2017 4:03,879228,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13230.92531,10.23625271,109903.5,310438.7607,878200,5,873,436.5,495.6818536,787,86,879180,175836,392633.5859,878200,5,0,0,0,0,72,132,3.412084238,6.824168475,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23698-80-6,172.16.0.1,23698,192.168.10.50,80,6,7/7/2017 4:03,5217888,4,0,24,0,6,6,6,0,0,0,0,0,4.599562122,0.766593687,1739296,3012540.381,5217878,1,5217888,1739296,3012540.381,5217878,1,0,0,0,0,0,0,0,0,0,80,0,0.766593687,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,10,0,10,10,5217878,0,5217878,5217878,DDoS
172.16.0.1-192.168.10.50-23699-80-6,172.16.0.1,23699,192.168.10.50,80,6,7/7/2017 4:03,880523,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13211.46637,9.085509407,125789,332283.9768,879338,7,878,439,524.6732316,810,68,880474,220118.5,439479.8444,879338,7,0,0,0,0,72,112,3.407066028,5.67844338,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23699-80-6,172.16.0.1,23699,192.168.10.50,80,6,7/7/2017 4:03,5217891,4,0,24,0,6,6,6,0,0,0,0,0,4.599559477,0.766593246,1739297,3010807.464,5215878,995,5217891,1739297,3010807.464,5215878,995,0,0,0,0,0,0,0,0,0,80,0,0.766593246,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2013,0,2013,2013,5215878,0,5215878,5215878,DDoS
172.16.0.1-192.168.10.50-23700-80-6,172.16.0.1,23700,192.168.10.50,80,6,7/7/2017 4:03,880651,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13209.54612,9.084188856,125807.2857,332368.5048,879548,8,827,413.5,474.4686502,749,78,880620,220155,439595.4894,879548,8,0,0,0,0,72,112,3.406570821,5.677618035,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23700-80-6,172.16.0.1,23700,192.168.10.50,80,6,7/7/2017 4:03,5215874,5,0,30,0,6,6,6,0,0,0,0,0,5.751672682,0.958612114,1303968.5,2605933,5212868,996,5215874,1303968.5,2605933,5212868,996,0,0,0,0,0,0,0,0,0,100,0,0.958612114,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3006,0,3006,3006,5212868,0,5212868,5212868,DDoS
172.16.0.1-192.168.10.50-23701-80-6,172.16.0.1,23701,192.168.10.50,80,6,7/7/2017 4:03,880380,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13213.6123,7.95111202,146730,359022.2507,879581,14,686,343,326.6833329,574,112,880335,293445,507608.7959,879581,14,0,0,0,0,72,92,3.407619437,4.543492583,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23701-80-6,172.16.0.1,23701,192.168.10.50,80,6,7/7/2017 4:03,5216880,5,0,30,0,6,6,6,0,0,0,0,0,5.750563555,0.958427259,1304220,2607749.378,5215844,1,5216880,1304220,2607749.378,5215844,1,0,0,0,0,0,0,0,0,0,100,0,0.958427259,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1036,0,1036,1036,5215844,0,5215844,5215844,DDoS
172.16.0.1-192.168.10.50-23702-80-6,172.16.0.1,23702,192.168.10.50,80,6,7/7/2017 4:03,1211346,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9603.366833,6.604223731,173049.4286,456648.7059,1208630,57,2246,1123,1463.711037,2158,88,1211289,302822.25,603872.6855,1208630,160,0,0,0,0,72,112,2.476583899,4.127639832,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23702-80-6,172.16.0.1,23702,192.168.10.50,80,6,7/7/2017 4:03,4856802,5,0,30,0,6,6,6,0,0,0,0,0,6.176904062,1.02948401,1214200.5,2427078.378,4854818,4,4856802,1214200.5,2427078.378,4854818,4,0,0,0,0,0,0,0,0,0,100,0,1.02948401,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23703-80-6,172.16.0.1,23703,192.168.10.50,80,6,7/7/2017 4:03,1211282,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9603.874242,6.604572676,173040.2857,456701.6988,1208741,5,2200,1100,1453.811542,2128,72,1211243,302810.75,603954.397,1208741,5,0,0,0,0,72,112,2.476714753,4.127857922,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23703-80-6,172.16.0.1,23703,192.168.10.50,80,6,7/7/2017 4:03,4855861,4,0,24,0,6,6,6,0,0,0,0,0,4.942480849,0.823746808,1618620.333,2802666.674,4854861,4,4855861,1618620.333,2802666.674,4854861,4,0,0,0,0,0,0,0,0,0,80,0,0.823746808,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23704-80-6,172.16.0.1,23704,192.168.10.50,80,6,7/7/2017 4:03,1212206,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9596.553721,6.599538362,173172.2857,456994.4593,1209537,20,2171,1085.5,1409.263815,2082,89,1212186,303046.5,604327.8179,1209537,164,0,0,0,0,72,112,2.474826886,4.124711476,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23704-80-6,172.16.0.1,23704,192.168.10.50,80,6,7/7/2017 4:03,4853860,5,0,30,0,6,6,6,0,0,0,0,0,6.180647979,1.030107997,1213465,2425610.044,4851880,3,4853860,1213465,2425610.044,4851880,3,0,0,0,0,0,0,0,0,0,100,0,1.030107997,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23705-80-6,172.16.0.1,23705,192.168.10.50,80,6,7/7/2017 4:03,1211326,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9603.525393,5.778791176,201887.6667,493451.3929,1209140,13,2055,1027.5,1250.871896,1912,143,1211309,403769.6667,697471.9912,1209140,13,0,0,0,0,72,92,2.47662479,3.302166386,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23705-80-6,172.16.0.1,23705,192.168.10.50,80,6,7/7/2017 4:03,4853854,4,0,24,0,6,6,6,0,0,0,0,0,4.944524495,0.824087416,1617951.333,2801520.921,4852869,4,4853854,1617951.333,2801520.921,4852869,4,0,0,0,0,0,0,0,0,0,80,0,0.824087416,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23706-80-6,172.16.0.1,23706,192.168.10.50,80,6,7/7/2017 4:03,1198205,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9708.689248,6.676653828,171172.1429,452430.9904,1197189,4,851,425.5,576.2920267,833,18,1198150,299537.5,598434.4713,1197189,4,0,0,0,0,72,112,2.503745186,4.172908643,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23707-80-6,172.16.0.1,23707,192.168.10.50,80,6,7/7/2017 4:03,1197986,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9710.464062,5.84314007,199664.3333,488650.0852,1197117,11,780,390,480.8326112,730,50,1197951,399317,690915.1864,1197117,11,0,0,0,0,72,92,2.504202887,3.338937183,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23708-80-6,172.16.0.1,23708,192.168.10.50,80,6,7/7/2017 4:03,1168940,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,9951.751159,6.84380721,166991.4286,441436.8497,1168076,3,671,335.5,470.2260095,668,3,1168855,292213.75,583908.2256,1168076,3,0,0,0,0,72,112,2.566427704,4.277379506,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23709-80-6,172.16.0.1,23709,192.168.10.50,80,6,7/7/2017 4:03,1169486,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9947.104967,6.84061203,167069.4286,441410.4779,1168094,16,1179,589.5,639.931637,1042,137,1169436,292359,583823.5901,1168094,16,0,0,0,0,72,112,2.565229511,4.275382518,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23710-80-6,172.16.0.1,23710,192.168.10.50,80,6,7/7/2017 4:03,1169078,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9950.576437,5.987624436,194846.3333,476708.884,1167924,4,1066,533,633.5676759,981,85,1169033,389677.6667,673981.3199,1167924,4,0,0,0,0,72,92,2.566124758,3.421499678,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23711-80-6,172.16.0.1,23711,192.168.10.50,80,6,7/7/2017 4:03,1169259,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,9949.036099,6.841940066,167037,441376.2424,1167984,3,1020,510,588.3128419,926,94,1169211,292302.75,583787.6888,1167984,3,0,0,0,0,72,112,2.565727525,4.276212541,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23712-80-6,172.16.0.1,23712,192.168.10.50,80,6,7/7/2017 4:03,1169513,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9946.875323,5.985397341,194918.8333,476907.4945,1168402,12,984,492,524.6732316,863,121,1169447,389815.6667,674275.737,1168402,12,0,0,0,0,72,92,2.565170289,3.420227052,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23713-80-6,172.16.0.1,23713,192.168.10.50,80,6,7/7/2017 4:03,1168713,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9953.684095,7.700778549,146089.125,412811.3712,1167745,14,763,381.5,477.2970773,719,44,1168668,233733.6,522128.3528,1167745,14,0,0,0,0,72,132,2.566926183,5.133852366,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23714-80-6,172.16.0.1,23714,192.168.10.50,80,6,7/7/2017 4:03,1122919,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,10359.60742,7.124289463,160417,423875.0737,1121675,4,1006,503,705.6925676,1002,4,1122874,280718.5,560637.8284,1121675,5,0,0,0,0,72,112,2.671608549,4.452680915,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23715-80-6,172.16.0.1,23715,192.168.10.50,80,6,7/7/2017 4:03,1060553,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10968.8059,8.486138835,132569.125,374518.1105,1059454,2,802,401,487.903679,746,56,1060490,212098,473686.5193,1059454,2,0,0,0,0,72,132,2.828712945,5.65742589,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23716-80-6,172.16.0.1,23716,192.168.10.50,80,6,7/7/2017 4:03,1060838,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,10965.85907,7.541207988,151548.2857,400491.7446,1059778,3,769,384.5,508.4097757,744,25,1060835,265208.75,529712.9598,1059778,4,0,0,0,0,72,112,2.827952996,4.713254993,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23717-80-6,172.16.0.1,23717,192.168.10.50,80,6,7/7/2017 4:03,1060638,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,10967.92685,7.542630002,151519.7143,400448.751,1059652,5,712,356,367.6955262,616,96,1060628,265157,529663.4367,1059652,5,0,0,0,0,72,112,2.828486251,4.714143751,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23718-80-6,172.16.0.1,23718,192.168.10.50,80,6,7/7/2017 4:03,1050328,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,11075.58782,8.568751857,131291,370855.7483,1049112,16,855,427.5,492.8534265,776,79,1050230,210046,469052.2757,1049112,16,0,0,0,0,72,132,2.856250619,5.712501238,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23718-80-6,172.16.0.1,23718,192.168.10.50,80,6,7/7/2017 4:03,4146919,5,0,30,0,6,6,6,0,0,0,0,0,7.234286467,1.205714411,1036729.75,2072786.887,4145910,1,4146919,1036729.75,2072786.887,4145910,1,0,0,0,0,0,0,0,0,0,100,0,1.205714411,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23719-80-6,172.16.0.1,23719,192.168.10.50,80,6,7/7/2017 4:03,1050520,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,11073.56357,8.567185775,131315,370879.201,1049194,29,880,440,581.2417741,851,29,1050431,210086.2,469075.6653,1049194,48,0,0,0,0,72,132,2.855728592,5.711457183,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23719-80-6,172.16.0.1,23719,192.168.10.50,80,6,7/7/2017 4:03,4144883,5,0,30,0,6,6,6,0,0,0,0,0,7.237840007,1.206306668,1036220.75,2071119.552,4142900,3,4144883,1036220.75,2071119.552,4142900,3,0,0,0,0,0,0,0,0,0,100,0,1.206306668,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23720-80-6,172.16.0.1,23720,192.168.10.50,80,6,7/7/2017 4:03,1050465,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11074.14336,6.663715593,175077.5,428344.0706,1049431,6,827,413.5,548.0077554,801,26,1050392,350130.6667,605612.0394,1049431,6,0,0,0,0,72,92,2.855878111,3.807837481,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23720-80-6,172.16.0.1,23720,192.168.10.50,80,6,7/7/2017 4:03,4144056,4,0,24,0,6,6,6,0,0,0,0,0,5.791427529,0.965237921,1381352,2391701.544,4143051,4,4144056,1381352,2391701.544,4143051,4,0,0,0,0,0,0,0,0,0,80,0,0.965237921,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23721-80-6,172.16.0.1,23721,192.168.10.50,80,6,7/7/2017 4:03,1050180,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11077.14868,7.61774172,150025.7143,396464.2467,1049122,6,708,354,362.038672,610,98,1050168,262542,524386.7915,1049122,6,0,0,0,0,72,112,2.856653145,4.761088575,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-23721-80-6,172.16.0.1,23721,192.168.10.50,80,6,7/7/2017 4:03,4144913,4,0,24,0,6,6,6,0,0,0,0,0,5.790230097,0.965038349,1381637.667,2393064.904,4144911,0,4144913,1381637.667,2393064.904,4144911,0,0,0,0,0,0,0,0,0,0,80,0,0.965038349,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
